Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
85,0.000872,149.4141,0.000566,148.7121
86,0.000651,149.4141,0.000567,148.7203
87,0.000187,149.4141,0.000563,148.7283
88,0.000173,149.4141,0.000558,148.7361
89,0.000483,149.4141,0.000557,148.7437
90,0.000939,149.4141,0.000562,148.7511
91,0.000983,149.4141,0.000566,148.7584
92,0.000180,149.4141,0.000562,148.7655
93,0.001010,149.4141,0.000567,148.7725
94,0.000380,149.4141,0.000565,148.7793
95,0.000181,149.4141,0.000561,148.7860
96,0.000164,149.4141,0.000557,148.7926
97,0.001055,149.4766,0.000562,148.7996
98,0.000179,149.4141,0.000558,148.8059
99,0.000581,149.4141,0.000558,148.8120
100,0.001020,149.4141,0.000563,148.8180
101,0.000877,149.4141,0.000566,148.8239
102,0.001130,149.4141,0.000571,148.8297
103,0.000186,149.4141,0.000568,148.8354
104,0.000176,149.4141,0.000564,148.8410
105,0.000170,149.4141,0.000560,148.8464
106,0.001052,149.4141,0.000565,148.8518
107,0.000862,149.4141,0.000568,148.8570
108,0.000503,149.4141,0.000567,148.8622
109,0.000183,149.4141,0.000564,148.8673
110,0.000187,149.4141,0.000560,148.8722
111,0.000251,149.4141,0.000557,148.8771
112,0.001349,149.4141,0.000564,148.8819
113,0.001012,149.4141,0.000568,148.8866
114,0.001158,149.4141,0.000574,148.8912
115,0.000662,149.4141,0.000574,148.8958
116,0.000957,149.4141,0.000578,148.9003
117,0.000794,149.4141,0.000579,148.9046
118,0.000180,149.4141,0.000576,148.9090
119,0.000182,149.4141,0.000573,148.9132
120,0.001044,149.4141,0.000577,148.9174
121,0.000174,149.4141,0.000573,148.9215
122,0.000570,149.4141,0.000573,148.9255
123,0.000245,149.4141,0.000571,148.9295
124,0.000529,149.4141,0.000570,148.9334
125,0.000836,149.4141,0.000572,148.9372
126,0.000938,149.4141,0.000575,148.9410
127,0.000887,149.4141,0.000578,148.9448
128,0.000261,149.4141,0.000575,148.9484
129,0.001703,149.4141,0.000584,148.9520
130,0.000178,149.4141,0.000581,148.9556
131,0.000623,149.4141,0.000581,148.9591
132,0.000995,149.4141,0.000584,148.9625
133,0.000960,149.4141,0.000587,148.9659
134,0.000217,149.4141,0.000584,148.9693
135,0.000180,149.4141,0.000581,148.9726
136,0.000246,149.4141,0.000579,148.9758
137,0.000225,149.4141,0.000576,148.9790
138,0.001573,149.4141,0.000584,148.9822
139,0.000951,149.4141,0.000586,148.9853
140,0.000484,149.4141,0.000586,148.9883
141,0.000179,149.4141,0.000583,148.9914
142,0.000603,149.4141,0.000583,148.9943
143,0.000184,149.4141,0.000580,148.9973
144,0.000684,149.4141,0.000581,149.0002
145,0.000733,149.4141,0.000582,149.0030
146,0.000973,149.4141,0.000584,149.0058
147,0.000185,149.4141,0.000582,149.0086
148,0.000770,149.4141,0.000583,149.0113
149,0.001182,149.4141,0.000587,149.0141
150,0.000164,149.4141,0.000584,149.0167
151,0.000781,149.4141,0.000586,149.0194
152,0.000672,149.4141,0.000586,149.0219
153,0.000180,149.4141,0.000583,149.0245
154,0.001131,149.4141,0.000587,149.0270
155,0.000177,149.4141,0.000584,149.0295
156,0.001459,149.4141,0.000590,149.0320
157,0.000760,149.4219,0.000591,149.0345
158,0.000943,149.4141,0.000593,149.0369
159,0.000979,149.4141,0.000596,149.0393
160,0.000168,149.4141,0.000593,149.0416
161,0.000964,149.4141,0.000595,149.0439
162,0.000539,149.4141,0.000595,149.0462
163,0.000972,149.4141,0.000597,149.0485
164,0.000178,149.4141,0.000595,149.0507
165,0.000179,149.4141,0.000592,149.0529
166,0.000972,149.4141,0.000594,149.0551
167,0.000177,149.4141,0.000592,149.0572
168,0.000665,149.4141,0.000592,149.0593
169,0.000188,149.4141,0.000590,149.0614
170,0.000522,149.4141,0.000590,149.0635
171,0.001007,149.4141,0.000592,149.0656
172,0.001423,149.4141,0.000597,149.0676
173,0.000612,149.4141,0.000597,149.0696
174,0.001143,149.4141,0.000600,149.0716
175,0.000202,149.4141,0.000598,149.0735
176,0.000958,149.4141,0.000600,149.0755
177,0.000926,149.4141,0.000602,149.0774
178,0.000988,149.4141,0.000604,149.0793
179,0.001732,149.4141,0.000610,149.0811
180,0.001004,149.4141,0.000612,149.0830
181,0.000580,149.4141,0.000612,149.0848
182,0.000649,149.4141,0.000612,149.0866
183,0.000181,149.4141,0.000610,149.0884
184,0.000952,149.4141,0.000612,149.0902
185,0.000531,149.4141,0.000611,149.0919
186,0.001051,149.4141,0.000614,149.0937
187,0.000176,149.4141,0.000612,149.0954
188,0.000991,149.4141,0.000614,149.0971
189,0.001169,149.4141,0.000616,149.0988
190,0.000949,149.4141,0.000618,149.1004
191,0.000177,149.4141,0.000616,149.1021
192,0.001283,149.4141,0.000619,149.1037
193,0.000324,149.4141,0.000618,149.1053
194,0.000456,149.4141,0.000617,149.1069
195,0.001703,149.4141,0.000623,149.1085
196,0.000764,149.4141,0.000623,149.1100
197,0.000971,149.4141,0.000625,149.1116
198,0.000361,149.4141,0.000624,149.1131
199,0.000930,149.4141,0.000625,149.1146
200,0.001157,149.4141,0.000628,149.1161
201,0.001100,149.4141,0.000630,149.1176
202,0.000175,149.4141,0.000628,149.1190
203,0.000963,149.4141,0.000630,149.1205
204,0.000997,149.4141,0.000631,149.1219
205,0.000955,149.4141,0.000633,149.1234
206,0.000661,149.4141,0.000633,149.1248
207,0.000179,149.4141,0.000631,149.1262
208,0.000493,149.4141,0.000630,149.1276
209,0.000177,149.4141,0.000628,149.1289
210,0.000964,149.4141,0.000630,149.1303
211,0.000184,149.4141,0.000628,149.1316
212,0.001136,149.4141,0.000630,149.1330
213,0.000984,149.4141,0.000632,149.1343
214,0.001012,149.4141,0.000633,149.1356
215,0.000182,149.4141,0.000631,149.1369
216,0.000531,149.4141,0.000631,149.1382
217,0.000218,149.4141,0.000629,149.1394
218,0.000967,149.4141,0.000631,149.1407
219,0.000904,149.4141,0.000632,149.1419
220,0.000986,149.4141,0.000633,149.1432
221,0.000197,149.4141,0.000631,149.1444
222,0.000185,149.4141,0.000629,149.1456
223,0.000700,149.4141,0.000630,149.1468
224,0.001040,149.4141,0.000632,149.1480
225,0.000291,149.4141,0.000630,149.1492
226,0.000185,149.4141,0.000628,149.1504
227,0.000190,149.4141,0.000626,149.1515
228,0.000177,149.4141,0.000624,149.1527
229,0.000178,149.4141,0.000622,149.1538
230,0.000874,149.4141,0.000623,149.1550
231,0.000178,149.4141,0.000621,149.1561
232,0.000462,149.4141,0.000621,149.1572
233,0.000947,149.4141,0.000622,149.1583
234,0.000182,149.4141,0.000620,149.1594
235,0.000394,149.4141,0.000619,149.1605
236,0.000953,149.4141,0.000621,149.1615
237,0.001785,149.4141,0.000626,149.1626
238,0.001053,149.4141,0.000627,149.1637
239,0.000715,149.4141,0.000628,149.1647
240,0.000176,149.4141,0.000626,149.1658
241,0.000178,149.4141,0.000624,149.1668
242,0.001098,149.4141,0.000626,149.1678
243,0.000235,149.4141,0.000624,149.1688
244,0.000184,149.4141,0.000623,149.1698
245,0.000269,149.4141,0.000621,149.1708
246,0.000289,149.4141,0.000620,149.1718
247,0.000178,149.4141,0.000618,149.1728
248,0.000990,149.4141,0.000620,149.1738
249,0.000531,149.4141,0.000619,149.1747
250,0.000188,149.4141,0.000617,149.1757
251,0.000796,149.4141,0.000618,149.1766
252,0.000175,149.4141,0.000616,149.1776
253,0.000416,149.4141,0.000616,149.1785
254,0.001099,149.4141,0.000617,149.1794
255,0.000557,149.4141,0.000617,149.1804
256,0.000178,149.4141,0.000616,149.1813
257,0.000179,149.4141,0.000614,149.1822
258,0.000177,149.4141,0.000612,149.1831
259,0.000184,149.4141,0.000610,149.1840
260,0.000192,149.4141,0.000609,149.1849
261,0.000178,149.4141,0.000607,149.1857
262,0.000177,149.4141,0.000606,149.1866
263,0.000664,149.4141,0.000606,149.1875
264,0.000447,149.4141,0.000605,149.1883
265,0.000446,149.4141,0.000605,149.1892
266,0.000872,149.4141,0.000606,149.1900
267,0.001048,149.4141,0.000607,149.1909
268,0.001177,149.4141,0.000609,149.1917
269,0.000992,149.4141,0.000611,149.1925
270,0.000209,149.4141,0.000609,149.1933
271,0.000823,149.4141,0.000610,149.1942
272,0.000195,149.4141,0.000609,149.1950
273,0.000181,149.4141,0.000607,149.1958
274,0.000784,149.4141,0.000608,149.1966
275,0.001014,149.4141,0.000609,149.1974
276,0.000980,149.4141,0.000610,149.1981
277,0.000321,149.4141,0.000609,149.1989
278,0.000642,149.4141,0.000610,149.1997
279,0.001784,149.4141,0.000614,149.2005
280,0.000183,149.4141,0.000612,149.2012
281,0.000407,149.4141,0.000612,149.2020
282,0.000183,149.4141,0.000610,149.2027
283,0.000451,149.4141,0.000609,149.2035
284,0.000975,149.4141,0.000611,149.2042
285,0.000384,149.4141,0.000610,149.2050
286,0.000825,149.4141,0.000611,149.2057
287,0.000393,149.4141,0.000610,149.2064
288,0.001524,149.4141,0.000613,149.2071
289,0.000644,149.4141,0.000613,149.2079
290,0.000956,149.4141,0.000614,149.2086
291,0.000489,149.4141,0.000614,149.2093
292,0.000653,149.4141,0.000614,149.2100
293,0.000180,149.4141,0.000613,149.2107
294,0.000182,149.4141,0.000611,149.2114
295,0.000710,149.4141,0.000611,149.2120
296,0.000179,149.4141,0.000610,149.2127
297,0.000188,149.4141,0.000609,149.2134
298,0.000180,149.4141,0.000607,149.2141
299,0.000177,149.4141,0.000606,149.2148
300,0.000167,149.4141,0.000604,149.2154
