Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
159,0.000235,67.54,0.000242,58.95
160,0.000234,50.36,0.000242,58.90
161,0.000243,58.95,0.000242,58.90
162,0.000232,67.54,0.000242,58.95
163,0.000234,50.36,0.000242,58.90
164,0.000234,58.95,0.000242,58.90
165,0.000235,67.54,0.000242,58.95
166,0.000231,50.36,0.000242,58.90
167,0.000233,58.95,0.000242,58.90
168,0.000223,67.54,0.000241,58.95
169,0.000234,50.36,0.000241,58.90
170,0.000224,58.95,0.000241,58.90
171,0.000230,67.54,0.000241,58.95
172,0.000233,50.36,0.000241,58.90
173,0.000229,58.95,0.000241,58.90
174,0.000232,67.54,0.000241,58.95
175,0.000231,50.36,0.000241,58.90
176,0.000301,58.95,0.000241,58.90
177,0.000219,67.54,0.000241,58.95
178,0.000234,50.36,0.000241,58.90
179,0.000236,58.95,0.000241,58.90
180,0.000242,67.54,0.000241,58.95
181,0.000238,50.36,0.000241,58.90
182,0.000232,58.95,0.000241,58.90
183,0.000235,67.54,0.000241,58.95
184,0.000237,50.36,0.000241,58.90
185,0.000254,58.95,0.000241,58.90
186,0.000220,67.54,0.000241,58.95
187,0.000236,50.36,0.000241,58.90
188,0.000233,58.95,0.000241,58.90
189,0.000343,67.54,0.000241,58.95
190,0.000214,50.36,0.000241,58.90
191,0.000238,58.95,0.000241,58.91
192,0.000233,67.54,0.000241,58.95
193,0.000218,50.36,0.000241,58.91
194,0.000273,58.95,0.000241,58.91
195,0.000233,67.54,0.000241,58.95
196,0.000356,50.36,0.000242,58.91
197,0.000241,58.95,0.000242,58.91
198,0.000234,67.54,0.000242,58.95
199,0.000384,50.36,0.000243,58.91
200,0.000222,58.95,0.000242,58.91
201,0.000255,67.54,0.000243,58.95
202,0.000231,50.36,0.000242,58.91
203,0.000232,58.95,0.000242,58.91
204,0.000221,67.54,0.000242,58.95
205,0.000220,50.36,0.000242,58.91
206,0.000232,58.95,0.000242,58.91
207,0.000231,67.54,0.000242,58.95
208,0.000233,50.36,0.000242,58.91
209,0.000242,58.95,0.000242,58.91
210,0.000240,67.54,0.000242,58.95
211,0.000237,50.36,0.000242,58.91
212,0.000229,58.95,0.000242,58.91
213,0.000240,67.54,0.000242,58.95
214,0.000255,50.36,0.000242,58.91
215,0.000244,58.95,0.000242,58.91
216,0.000241,67.54,0.000242,58.95
217,0.000221,50.36,0.000242,58.91
218,0.000253,58.95,0.000242,58.91
219,0.000233,67.54,0.000242,58.95
220,0.000236,50.36,0.000242,58.91
221,0.000231,58.95,0.000242,58.91
222,0.000223,67.54,0.000242,58.95
223,0.000241,50.36,0.000242,58.91
224,0.000236,58.95,0.000242,58.91
225,0.000241,67.54,0.000242,58.95
226,0.000233,50.36,0.000242,58.91
227,0.000233,58.95,0.000242,58.91
228,0.000235,67.54,0.000242,58.95
229,0.000234,50.36,0.000242,58.91
230,0.000231,58.95,0.000242,58.91
231,0.000241,67.54,0.000242,58.95
232,0.000226,50.36,0.000241,58.91
233,0.000234,58.95,0.000241,58.91
234,0.000231,67.54,0.000241,58.95
235,0.000215,50.36,0.000241,58.91
236,0.000229,58.95,0.000241,58.91
237,0.000411,67.54,0.000242,58.95
238,0.000233,50.36,0.000242,58.91
239,0.000232,58.95,0.000242,58.91
240,0.000233,67.54,0.000242,58.95
241,0.000236,50.36,0.000242,58.91
242,0.000230,58.95,0.000242,58.92
243,0.000239,67.54,0.000242,58.95
244,0.000239,50.36,0.000242,58.92
245,0.000220,58.95,0.000242,58.92
246,0.000240,67.54,0.000242,58.95
247,0.000233,50.36,0.000242,58.92
248,0.000235,58.95,0.000242,58.92
249,0.000221,67.54,0.000241,58.95
250,0.000234,50.36,0.000241,58.92
251,0.000338,58.95,0.000242,58.92
252,0.000230,67.54,0.000242,58.95
253,0.000246,50.36,0.000242,58.92
254,0.000243,58.95,0.000242,58.92
255,0.000232,67.54,0.000242,58.95
256,0.000238,50.36,0.000242,58.92
257,0.000235,58.95,0.000242,58.92
258,0.000368,67.54,0.000242,58.95
259,0.000243,50.36,0.000242,58.92
260,0.000235,58.95,0.000242,58.92
261,0.000231,67.54,0.000242,58.95
262,0.000215,50.36,0.000242,58.92
263,0.000237,58.95,0.000242,58.92
264,0.000237,67.54,0.000242,58.95
265,0.000233,50.36,0.000242,58.92
266,0.000230,58.95,0.000242,58.92
267,0.000229,67.54,0.000242,58.95
268,0.000235,50.36,0.000242,58.92
269,0.000244,58.95,0.000242,58.92
270,0.000234,67.54,0.000242,58.95
271,0.000241,50.36,0.000242,58.92
272,0.000271,58.95,0.000242,58.92
273,0.000221,67.54,0.000242,58.95
274,0.000230,50.36,0.000242,58.92
275,0.000230,58.95,0.000242,58.92
276,0.000229,67.54,0.000242,58.95
277,0.000231,50.36,0.000242,58.92
278,0.000341,58.95,0.000242,58.92
279,0.000225,67.54,0.000242,58.95
280,0.000256,50.36,0.000242,58.92
281,0.000234,58.95,0.000242,58.92
282,0.000222,67.54,0.000242,58.95
283,0.000217,50.36,0.000242,58.92
284,0.000422,58.95,0.000242,58.92
