Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
132,0.000231, 68.5312,0.000231, 59.9411
133,0.000213, 51.3516,0.000230, 59.8765
134,0.000269, 59.9414,0.000231, 59.8770
135,0.000227, 68.5312,0.000231, 59.9411
136,0.000429, 51.3516,0.000232, 59.8779
137,0.000229, 59.9414,0.000232, 59.8784
138,0.000228, 68.5312,0.000232, 59.9411
139,0.000228, 51.3516,0.000232, 59.8793
140,0.000232, 59.9414,0.000232, 59.8798
141,0.000213, 68.5312,0.000232, 59.9411
142,0.000234, 51.3516,0.000232, 59.8806
143,0.000215, 59.9414,0.000232, 59.8811
144,0.000216, 68.5312,0.000232, 59.9411
145,0.000213, 51.3516,0.000232, 59.8819
146,0.000232, 59.9414,0.000232, 59.8823
147,0.000239, 68.5312,0.000232, 59.9411
148,0.000234, 51.3516,0.000232, 59.8831
149,0.000231, 59.9414,0.000232, 59.8835
150,0.000401, 68.5312,0.000233, 59.9411
151,0.000229, 51.3516,0.000233, 59.8842
152,0.000237, 59.9414,0.000233, 59.8846
153,0.000229, 68.5312,0.000233, 59.9411
154,0.000229, 51.3516,0.000233, 59.8854
155,0.000234, 59.9414,0.000233, 59.8857
156,0.000227, 68.5312,0.000233, 59.9411
157,0.000228, 51.3516,0.000233, 59.8864
158,0.000230, 59.9414,0.000233, 59.8868
159,0.000227, 68.5312,0.000233, 59.9411
160,0.000237, 51.3516,0.000233, 59.8875
161,0.000230, 59.9414,0.000233, 59.8878
162,0.000216, 68.5312,0.000233, 59.9412
163,0.000227, 51.3516,0.000232, 59.8885
164,0.000230, 59.9414,0.000232, 59.8888
165,0.000239, 68.5312,0.000233, 59.9412
166,0.000248, 51.3516,0.000233, 59.8894
167,0.000228, 59.9414,0.000233, 59.8897
168,0.000227, 68.5312,0.000233, 59.9412
169,0.000226, 51.3516,0.000233, 59.8903
170,0.000232, 59.9414,0.000233, 59.8906
171,0.000235, 68.5312,0.000233, 59.9412
172,0.000229, 51.3516,0.000232, 59.8912
173,0.000218, 59.9414,0.000232, 59.8915
174,0.000232, 68.5312,0.000232, 59.9412
175,0.000244, 51.3516,0.000232, 59.8921
176,0.000238, 59.9414,0.000233, 59.8924
177,0.000227, 68.5312,0.000232, 59.9412
178,0.000227, 51.3516,0.000232, 59.8929
179,0.000244, 59.9414,0.000233, 59.8932
180,0.000217, 68.5312,0.000232, 59.9412
181,0.000228, 51.3516,0.000232, 59.8937
182,0.000300, 59.9414,0.000233, 59.8940
183,0.000230, 68.5312,0.000233, 59.9412
184,0.000235, 51.3516,0.000233, 59.8945
185,0.000236, 59.9414,0.000233, 59.8948
186,0.000354, 68.5312,0.000233, 59.9412
187,0.000233, 51.3516,0.000233, 59.8953
188,0.000229, 59.9414,0.000233, 59.8955
189,0.000228, 68.5312,0.000233, 59.9412
190,0.000236, 51.3516,0.000233, 59.8960
191,0.000231, 59.9414,0.000233, 59.8962
192,0.000214, 68.5312,0.000233, 59.9412
193,0.000228, 51.3516,0.000233, 59.8967
194,0.000241, 59.9414,0.000233, 59.8969
195,0.000226, 68.5312,0.000233, 59.9412
196,0.000229, 51.3516,0.000233, 59.8974
197,0.000234, 59.9414,0.000233, 59.8976
198,0.000232, 68.5312,0.000233, 59.9412
199,0.000232, 51.3516,0.000233, 59.8980
200,0.000238, 59.9414,0.000233, 59.8983
201,0.000282, 68.5312,0.000233, 59.9412
202,0.000240, 51.3516,0.000234, 59.8987
203,0.000219, 59.9414,0.000233, 59.8989
204,0.000232, 68.5312,0.000233, 59.9412
205,0.000226, 51.3516,0.000233, 59.8993
206,0.000249, 59.9414,0.000233, 59.8995
207,0.000253, 68.5312,0.000234, 59.9412
208,0.000227, 51.3516,0.000234, 59.8999
