Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
72,0.000074,60.68,0.000080,50.04
73,0.000080,39.03,0.000080,49.89
74,0.000085,41.81,0.000080,49.78
75,0.000077,45.72,0.000080,49.73
76,0.000078,49.64,0.000080,49.72
77,0.000073,53.44,0.000080,49.77
78,0.000077,52.92,0.000079,49.81
79,0.000082,55.70,0.000080,49.89
80,0.000076,60.18,0.000079,50.02
81,0.000074,39.05,0.000079,49.88
82,0.000079,41.83,0.000079,49.78
83,0.000083,46.88,0.000079,49.75
84,0.000078,51.15,0.000079,49.76
85,0.000081,50.16,0.000079,49.77
86,0.000078,54.07,0.000079,49.82
87,0.000078,58.50,0.000079,49.92
88,0.000078,58.49,0.000079,50.02
89,0.000073,41.75,0.000079,49.92
90,0.000085,41.74,0.000079,49.83
91,0.000080,45.65,0.000079,49.79
92,0.000077,50.08,0.000079,49.79
93,0.000076,50.07,0.000079,49.79
94,0.000076,53.98,0.000079,49.84
95,0.000078,58.41,0.000079,49.93
96,0.000078,58.40,0.000079,50.02
97,0.000073,40.69,0.000079,49.92
98,0.000080,45.06,0.000079,49.87
99,0.000085,44.54,0.000079,49.82
100,0.000075,48.45,0.000079,49.80
101,0.000076,52.88,0.000079,49.83
102,0.000082,52.87,0.000079,49.86
103,0.000078,55.64,0.000079,49.92
104,0.000076,60.71,0.000079,50.02
105,0.000080,39.04,0.000079,49.92
106,0.000079,42.95,0.000079,49.85
107,0.000075,47.38,0.000079,49.83
108,0.000079,47.37,0.000079,49.81
109,0.000076,50.15,0.000079,49.81
110,0.000078,55.21,0.000079,49.86
111,0.000074,59.01,0.000079,49.94
112,0.000083,58.48,0.000079,50.02
113,0.000073,41.24,0.000079,49.94
114,0.000071,45.04,0.000079,49.90
115,0.000078,44.51,0.000079,49.85
116,0.000075,48.43,0.000079,49.84
117,0.000073,52.86,0.000079,49.86
118,0.000083,52.85,0.000079,49.89
119,0.000082,55.62,0.000079,49.94
120,0.000074,60.68,0.000079,50.03
121,0.000081,39.03,0.000079,49.94
122,0.000077,41.81,0.000079,49.87
123,0.000076,45.72,0.000079,49.84
124,0.000080,49.65,0.000079,49.83
125,0.000073,53.45,0.000079,49.86
126,0.000081,52.92,0.000079,49.89
127,0.000082,55.70,0.000079,49.93
128,0.000077,60.76,0.000079,50.02
129,0.000081,39.03,0.000079,49.93
130,0.000080,42.94,0.000079,49.88
131,0.000080,47.38,0.000079,49.86
132,0.000082,47.36,0.000079,49.84
133,0.000076,51.28,0.000079,49.85
134,0.000077,55.71,0.000079,49.89
135,0.000078,55.70,0.000079,49.94
136,0.000074,59.61,0.000079,50.01
137,0.000071,42.84,0.000079,49.96
138,0.000083,41.84,0.000079,49.90
139,0.000075,45.75,0.000079,49.87
140,0.000078,50.19,0.000079,49.87
141,0.000078,50.17,0.000079,49.87
142,0.000080,54.09,0.000079,49.90
143,0.000078,58.52,0.000079,49.96
144,0.000083,58.51,0.000079,50.02
145,0.000078,40.70,0.000079,49.96
146,0.000080,45.06,0.000079,49.92
147,0.000085,44.54,0.000079,49.89
148,0.000080,48.45,0.000079,49.88
149,0.000079,52.88,0.000079,49.90
150,0.000085,52.87,0.000079,49.92
151,0.000084,55.64,0.000079,49.96
152,0.000084,60.71,0.000079,50.03
153,0.000084,39.04,0.000079,49.95
154,0.000080,42.95,0.000079,49.91
155,0.000083,47.38,0.000079,49.89
156,0.000089,47.37,0.000079,49.88
157,0.000077,50.15,0.000079,49.88
158,0.000078,55.21,0.000079,49.91
159,0.000077,59.01,0.000079,49.97
160,0.000082,58.48,0.000079,50.02
161,0.000078,41.24,0.000079,49.97
162,0.000081,45.04,0.000079,49.94
163,0.000081,44.51,0.000079,49.90
164,0.000079,48.43,0.000079,49.90
165,0.000080,52.86,0.000079,49.91
166,0.000083,52.85,0.000079,49.93
167,0.000087,55.62,0.000079,49.96
168,0.000077,60.68,0.000079,50.03
169,0.000081,39.03,0.000079,49.96
170,0.000083,41.81,0.000079,49.92
171,0.000074,45.72,0.000079,49.89
172,0.000076,49.65,0.000079,49.89
173,0.000079,53.45,0.000079,49.91
174,0.000083,52.92,0.000079,49.93
175,0.000082,55.70,0.000079,49.96
176,0.000079,60.76,0.000079,50.02
177,0.000082,39.03,0.000079,49.96
178,0.000079,42.94,0.000079,49.92
179,0.000076,47.38,0.000079,49.91
180,0.000083,47.36,0.000079,49.89
181,0.000077,51.28,0.000079,49.90
182,0.000079,55.71,0.000079,49.93
183,0.000083,55.70,0.000079,49.96
184,0.000077,59.61,0.000079,50.02
185,0.000075,42.84,0.000079,49.98
186,0.000082,41.84,0.000079,49.93
187,0.000078,45.75,0.000079,49.91
188,0.000079,50.19,0.000079,49.91
189,0.000082,50.17,0.000079,49.91
190,0.000074,54.09,0.000079,49.94
191,0.000074,58.52,0.000079,49.98
192,0.000081,58.51,0.000079,50.02
193,0.000076,40.70,0.000079,49.98
194,0.000080,45.06,0.000079,49.95
195,0.000081,44.54,0.000079,49.92
196,0.000079,48.45,0.000079,49.92
197,0.000076,52.88,0.000079,49.93
198,0.000085,52.87,0.000079,49.95
199,0.000088,55.64,0.000079,49.97
200,0.000077,60.71,0.000079,50.03
201,0.000083,39.04,0.000079,49.97
202,0.000078,42.95,0.000079,49.94
203,0.000079,47.38,0.000079,49.93
204,0.000085,47.37,0.000079,49.91
205,0.000085,50.15,0.000079,49.91
206,0.000080,55.21,0.000079,49.94
207,0.000077,59.01,0.000079,49.98
208,0.000082,58.48,0.000079,50.02
209,0.000077,41.24,0.000079,49.98
210,0.000079,45.04,0.000079,49.96
211,0.000082,44.51,0.000079,49.93
212,0.000080,48.43,0.000079,49.93
213,0.000083,52.86,0.000079,49.94
214,0.000084,52.85,0.000079,49.95
215,0.000085,55.62,0.000079,49.98
216,0.000082,60.68,0.000079,50.03
217,0.000086,39.03,0.000079,49.98
218,0.000081,41.81,0.000079,49.94
219,0.000079,45.72,0.000079,49.92
220,0.000078,49.65,0.000079,49.92
221,0.000079,53.45,0.000079,49.94
222,0.000080,52.92,0.000079,49.95
223,0.000080,55.70,0.000079,49.98
224,0.000077,60.76,0.000079,50.02
225,0.000081,39.03,0.000079,49.98
226,0.000075,42.94,0.000079,49.94
227,0.000076,47.38,0.000079,49.93
228,0.000082,47.36,0.000079,49.92
229,0.000076,51.28,0.000079,49.93
230,0.000075,55.71,0.000079,49.95
231,0.000076,55.70,0.000079,49.98
232,0.000078,59.61,0.000079,50.02
233,0.000078,42.84,0.000079,49.99
234,0.000082,41.84,0.000079,49.95
235,0.000074,45.75,0.000079,49.94
236,0.000070,50.19,0.000079,49.94
237,0.000081,50.17,0.000079,49.94
238,0.000077,54.09,0.000079,49.96
239,0.000077,58.52,0.000079,49.99
240,0.000080,58.51,0.000079,50.03
241,0.000076,40.70,0.000079,49.99
242,0.000080,45.06,0.000079,49.97
243,0.000075,44.54,0.000079,49.94
244,0.000079,48.45,0.000079,49.94
245,0.000074,52.88,0.000079,49.95
246,0.000081,52.87,0.000079,49.96
247,0.000082,55.64,0.000079,49.99
248,0.000076,60.71,0.000079,50.03
249,0.000082,39.04,0.000079,49.98
250,0.000079,42.95,0.000079,49.96
251,0.000073,47.38,0.000079,49.95
252,0.000083,47.37,0.000079,49.94
253,0.000081,50.15,0.000079,49.94
254,0.000078,55.21,0.000079,49.96
255,0.000076,59.01,0.000079,49.99
256,0.000081,58.48,0.000079,50.03
257,0.000076,41.24,0.000079,49.99
258,0.000079,45.04,0.000079,49.97
259,0.000076,44.51,0.000079,49.95
260,0.000077,48.43,0.000079,49.95
261,0.000077,52.86,0.000079,49.96
262,0.000081,52.85,0.000079,49.97
263,0.000082,55.62,0.000079,49.99
264,0.000073,60.68,0.000079,50.03
265,0.000074,39.03,0.000079,49.99
266,0.000076,41.81,0.000079,49.96
267,0.000075,45.72,0.000079,49.94
268,0.000078,49.65,0.000079,49.94
269,0.000074,53.45,0.000079,49.95
270,0.000076,52.92,0.000079,49.97
271,0.000081,55.70,0.000079,49.99
272,0.000077,60.76,0.000079,50.03
273,0.000083,39.03,0.000079,49.99
274,0.000076,42.94,0.000079,49.96
275,0.000080,47.38,0.000079,49.95
276,0.000083,47.36,0.000079,49.94
277,0.000074,51.28,0.000079,49.95
278,0.000075,55.71,0.000079,49.97
279,0.000081,55.70,0.000079,49.99
280,0.000074,59.61,0.000079,50.02
281,0.000072,42.84,0.000079,50.00
282,0.000084,41.84,0.000079,49.97
283,0.000073,45.75,0.000079,49.95
284,0.000077,50.19,0.000079,49.95
285,0.000078,50.17,0.000079,49.95
286,0.000077,54.09,0.000079,49.97
287,0.000079,58.52,0.000079,50.00
288,0.000082,58.51,0.000079,50.03
289,0.000073,40.70,0.000079,50.00
290,0.000078,45.06,0.000079,49.98
291,0.000077,44.54,0.000079,49.96
292,0.000077,48.45,0.000079,49.95
293,0.000083,52.88,0.000079,49.96
294,0.000077,52.87,0.000079,49.97
295,0.000079,55.64,0.000079,49.99
296,0.000074,60.71,0.000079,50.03
297,0.000077,39.04,0.000079,49.99
298,0.000079,42.95,0.000079,49.97
299,0.000085,47.38,0.000079,49.96
300,0.000083,47.37,0.000079,49.95
301,0.000083,50.15,0.000079,49.95
302,0.000079,55.21,0.000079,49.97
303,0.000080,59.01,0.000079,50.00
304,0.000083,58.48,0.000079,50.03
305,0.000078,41.24,0.000079,50.00
306,0.000081,45.04,0.000079,49.98
307,0.000083,44.51,0.000079,49.96
308,0.000078,48.43,0.000079,49.96
309,0.000075,52.86,0.000079,49.97
310,0.000083,52.85,0.000079,49.98
311,0.000082,55.62,0.000079,50.00
312,0.000076,60.68,0.000079,50.03
313,0.000076,39.03,0.000079,50.00
314,0.000085,41.81,0.000079,49.97
315,0.000078,45.72,0.000079,49.96
316,0.000079,49.65,0.000079,49.96
317,0.000079,53.45,0.000079,49.97
318,0.000081,52.92,0.000079,49.98
319,0.000081,55.70,0.000079,49.99
320,0.000075,60.76,0.000079,50.03
321,0.000077,39.03,0.000079,49.99
322,0.000076,42.94,0.000079,49.97
323,0.000079,47.38,0.000079,49.96
324,0.000076,47.36,0.000079,49.95
325,0.000074,51.28,0.000079,49.96
326,0.000078,55.71,0.000079,49.98
327,0.000082,55.70,0.000079,49.99
328,0.000077,59.61,0.000079,50.02
329,0.000073,42.84,0.000079,50.00
330,0.000078,41.84,0.000079,49.98
331,0.000079,45.75,0.000079,49.96
332,0.000079,50.19,0.000079,49.96
333,0.000077,50.17,0.000079,49.97
334,0.000076,54.09,0.000079,49.98
335,0.000078,58.52,0.000079,50.00
336,0.000075,58.51,0.000079,50.03
337,0.000075,40.70,0.000079,50.00
338,0.000078,45.06,0.000079,49.99
339,0.000082,44.54,0.000079,49.97
340,0.000074,48.45,0.000079,49.97
341,0.000079,52.88,0.000079,49.97
342,0.000077,52.87,0.000079,49.98
343,0.000079,55.64,0.000079,50.00
344,0.000078,60.71,0.000079,50.03
345,0.000083,39.04,0.000079,50.00
346,0.000079,42.95,0.000079,49.98
347,0.000080,47.38,0.000079,49.97
348,0.000081,47.37,0.000079,49.96
349,0.000078,50.15,0.000079,49.96
350,0.000078,55.21,0.000079,49.98
351,0.000073,59.01,0.000079,50.00
352,0.000079,58.48,0.000079,50.03
353,0.000076,41.24,0.000079,50.00
354,0.000074,45.04,0.000079,49.99
355,0.000083,44.51,0.000079,49.97
356,0.000078,48.43,0.000079,49.97
357,0.000078,52.86,0.000079,49.98
358,0.000083,52.85,0.000079,49.99
359,0.000082,55.62,0.000079,50.00
360,0.000077,60.68,0.000079,50.03
361,0.000075,39.03,0.000079,50.00
362,0.000076,41.81,0.000079,49.98
363,0.000076,45.72,0.000079,49.97
364,0.000078,49.65,0.000079,49.97
365,0.000074,53.45,0.000079,49.98
366,0.000080,52.92,0.000079,49.98
367,0.000084,55.70,0.000079,50.00
368,0.000075,60.76,0.000079,50.03
369,0.000074,39.03,0.000079,50.00
370,0.000078,42.94,0.000079,49.98
371,0.000081,47.38,0.000079,49.97
372,0.000082,47.36,0.000079,49.96
373,0.000076,51.28,0.000079,49.97
374,0.000078,55.71,0.000079,49.98
375,0.000081,55.70,0.000079,50.00
376,0.000078,59.61,0.000079,50.02
377,0.000078,42.84,0.000079,50.01
378,0.000077,41.84,0.000079,49.98
379,0.000078,45.75,0.000079,49.97
380,0.000075,50.19,0.000079,49.97
381,0.000078,50.17,0.000079,49.97
382,0.000076,54.09,0.000079,49.98
383,0.000074,58.52,0.000079,50.01
384,0.000075,58.51,0.000079,50.03
385,0.000075,40.70,0.000079,50.00
386,0.000079,45.06,0.000079,49.99
387,0.000085,44.54,0.000079,49.98
388,0.000078,48.45,0.000079,49.97
389,0.000078,52.88,0.000079,49.98
390,0.000083,52.87,0.000079,49.99
391,0.000079,55.64,0.000079,50.00
392,0.000077,60.71,0.000079,50.03
393,0.000083,39.04,0.000079,50.00
394,0.000078,42.95,0.000079,49.98
395,0.000074,47.38,0.000079,49.98
396,0.000083,47.37,0.000079,49.97
397,0.000082,50.15,0.000079,49.97
398,0.000076,55.21,0.000079,49.99
399,0.000076,59.01,0.000079,50.01
400,0.000082,58.48,0.000079,50.03
401,0.000076,41.24,0.000079,50.01
402,0.000075,45.04,0.000079,49.99
403,0.000086,44.51,0.000079,49.98
404,0.000076,48.43,0.000079,49.98
405,0.000077,52.86,0.000079,49.98
406,0.000083,52.85,0.000079,49.99
407,0.000082,55.62,0.000079,50.01
408,0.000077,60.68,0.000079,50.03
409,0.000080,39.03,0.000079,50.00
410,0.000072,41.81,0.000079,49.98
411,0.000074,45.72,0.000079,49.97
412,0.000076,49.65,0.000079,49.97
413,0.000078,53.45,0.000079,49.98
414,0.000079,52.92,0.000079,49.99
415,0.000082,55.70,0.000079,50.00
416,0.000077,60.76,0.000079,50.03
417,0.000081,39.03,0.000079,50.00
418,0.000079,42.94,0.000079,49.99
419,0.000072,47.38,0.000079,49.98
420,0.000082,47.36,0.000079,49.97
421,0.000076,51.28,0.000079,49.98
422,0.000077,55.71,0.000079,49.99
423,0.000081,55.70,0.000079,50.00
424,0.000078,59.61,0.000079,50.03
425,0.000077,42.84,0.000079,50.01
426,0.000082,41.84,0.000079,49.99
427,0.000078,45.75,0.000079,49.98
428,0.000079,50.19,0.000079,49.98
429,0.000081,50.17,0.000079,49.98
430,0.000078,54.09,0.000079,49.99
431,0.000075,58.52,0.000079,50.01
432,0.000081,58.51,0.000079,50.03
433,0.000076,40.70,0.000079,50.01
434,0.000079,45.06,0.000079,50.00
435,0.000084,44.54,0.000079,49.98
436,0.000079,48.45,0.000079,49.98
437,0.000075,52.88,0.000079,49.99
438,0.000083,52.87,0.000079,49.99
439,0.000084,55.64,0.000079,50.01
440,0.000077,60.71,0.000079,50.03
441,0.000076,39.04,0.000079,50.01
442,0.000074,42.95,0.000079,49.99
443,0.000080,47.38,0.000079,49.98
444,0.000142,47.37,0.000079,49.98
445,0.000085,50.15,0.000079,49.98
446,0.000073,55.21,0.000079,49.99
447,0.000077,59.01,0.000079,50.01
448,0.000076,58.48,0.000079,50.03
449,0.000073,41.24,0.000079,50.01
450,0.000073,45.04,0.000079,50.00
451,0.000083,44.51,0.000079,49.99
452,0.000080,48.43,0.000079,49.98
453,0.000078,52.86,0.000079,49.99
454,0.000078,52.85,0.000079,50.00
455,0.000076,55.62,0.000079,50.01
456,0.000077,60.68,0.000079,50.03
457,0.000076,39.03,0.000079,50.01
458,0.000086,41.81,0.000079,49.99
459,0.000080,45.72,0.000079,49.98
460,0.000078,49.65,0.000079,49.98
461,0.000079,53.45,0.000079,49.99
462,0.000082,52.92,0.000079,49.99
463,0.000075,55.70,0.000079,50.01
464,0.000081,60.76,0.000079,50.03
465,0.000081,39.03,0.000079,50.01
466,0.000080,42.94,0.000079,49.99
467,0.000078,47.38,0.000079,49.98
468,0.000083,47.36,0.000079,49.98
469,0.000076,51.28,0.000079,49.98
470,0.000078,55.71,0.000079,49.99
471,0.000082,55.70,0.000079,50.01
472,0.000075,59.61,0.000079,50.03
473,0.000073,42.84,0.000079,50.01
474,0.000085,41.84,0.000079,49.99
475,0.000079,45.75,0.000079,49.99
476,0.000079,50.19,0.000079,49.99
477,0.000083,50.17,0.000079,49.99
478,0.000078,54.09,0.000079,49.99
479,0.000076,58.52,0.000079,50.01
480,0.000079,58.51,0.000079,50.03
481,0.000076,40.70,0.000079,50.01
482,0.000080,45.06,0.000079,50.00
483,0.000076,44.54,0.000079,49.99
484,0.000078,48.45,0.000079,49.99
485,0.000077,52.88,0.000079,49.99
486,0.000081,52.87,0.000079,50.00
487,0.000083,55.64,0.000079,50.01
488,0.000081,60.71,0.000079,50.03
489,0.000082,39.04,0.000079,50.01
490,0.000080,42.95,0.000079,49.99
491,0.000079,47.38,0.000079,49.99
492,0.000091,47.37,0.000079,49.98
493,0.000082,50.15,0.000079,49.98
494,0.000077,55.21,0.000079,49.99
495,0.000078,59.01,0.000079,50.01
496,0.000082,58.48,0.000079,50.03
497,0.000075,41.24,0.000079,50.01
498,0.000078,45.04,0.000079,50.00
499,0.000084,44.51,0.000079,49.99
500,0.000079,48.43,0.000079,49.99
