Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
1,0.005037,266.12,0.005037,266.12
2,0.003594,264.35,0.004316,265.24
3,0.003548,264.40,0.004060,264.96
4,0.003625,264.35,0.003951,264.81
5,0.003901,264.40,0.003941,264.72
6,0.003590,264.35,0.003883,264.66
7,0.003587,264.40,0.003840,264.62
8,0.003589,264.35,0.003809,264.59
9,0.003617,264.40,0.003788,264.57
10,0.003653,264.35,0.003774,264.55
11,0.003778,264.40,0.003774,264.53
12,0.003588,264.35,0.003759,264.52
13,0.003592,264.40,0.003746,264.51
14,0.003569,264.35,0.003733,264.50
15,0.003628,264.40,0.003726,264.49
16,0.003583,264.35,0.003717,264.48
17,0.003584,264.40,0.003710,264.48
18,0.003603,264.35,0.003704,264.47
19,0.003592,264.40,0.003698,264.47
20,0.003562,264.35,0.003691,264.46
21,0.003573,264.40,0.003685,264.46
22,0.003610,264.35,0.003682,264.45
23,0.003620,264.40,0.003679,264.45
24,0.003610,264.35,0.003676,264.45
25,0.003596,264.40,0.003673,264.44
26,0.003612,264.35,0.003671,264.44
27,0.003594,264.40,0.003668,264.44
28,0.003603,264.35,0.003666,264.44
29,0.003611,264.40,0.003664,264.43
30,0.003584,264.35,0.003661,264.43
31,0.003591,264.40,0.003659,264.43
32,0.003614,264.35,0.003657,264.43
33,0.003591,264.40,0.003655,264.43
34,0.003572,264.35,0.003653,264.42
35,0.003585,264.40,0.003651,264.42
36,0.003603,264.35,0.003650,264.42
37,0.003570,264.40,0.003648,264.42
38,0.003592,264.35,0.003646,264.42
39,0.003601,264.40,0.003645,264.42
40,0.003626,264.35,0.003644,264.42
41,0.003579,264.40,0.003643,264.42
42,0.003556,264.35,0.003641,264.42
43,0.003763,264.40,0.003644,264.41
44,0.003551,264.40,0.003642,264.41
45,0.003580,264.40,0.003640,264.41
46,0.003597,264.40,0.003639,264.41
47,0.003599,264.40,0.003638,264.41
48,0.003639,264.40,0.003638,264.41
49,0.003564,264.40,0.003637,264.41
50,0.003589,264.40,0.003636,264.41
51,0.003612,264.40,0.003635,264.41
52,0.003557,264.40,0.003634,264.41
53,0.003620,264.40,0.003634,264.41
54,0.003565,264.40,0.003632,264.41
55,0.003590,264.40,0.003632,264.41
56,0.003571,264.40,0.003631,264.41
57,0.003585,264.40,0.003630,264.41
58,0.003693,264.40,0.003631,264.41
59,0.003589,264.40,0.003630,264.41
60,0.004966,264.40,0.003652,264.41
61,0.003574,264.40,0.003651,264.41
62,0.003580,264.40,0.003650,264.41
63,0.003562,264.40,0.003649,264.41
64,0.003547,264.40,0.003647,264.41
65,0.003584,264.40,0.003646,264.41
66,0.003604,264.40,0.003645,264.41
67,0.003571,264.40,0.003644,264.41
68,0.003572,264.40,0.003643,264.41
69,0.003599,264.40,0.003643,264.41
70,0.003569,264.40,0.003641,264.41
71,0.003584,264.40,0.003641,264.41
72,0.003570,264.40,0.003640,264.41
73,0.003549,264.40,0.003638,264.41
74,0.003570,264.40,0.003638,264.41
75,0.003604,264.40,0.003637,264.41
76,0.003572,264.40,0.003636,264.41
77,0.003569,264.40,0.003635,264.41
78,0.003573,264.40,0.003635,264.41
79,0.003563,264.40,0.003634,264.41
80,0.003576,264.40,0.003633,264.41
81,0.003605,264.40,0.003633,264.41
82,0.003591,264.40,0.003632,264.41
83,0.003608,264.40,0.003632,264.41
84,0.003579,264.40,0.003631,264.41
85,0.003617,264.40,0.003631,264.41
86,0.003589,264.40,0.003631,264.41
87,0.003576,264.40,0.003630,264.41
88,0.003590,264.40,0.003629,264.41
89,0.003604,264.40,0.003629,264.41
90,0.003573,264.40,0.003629,264.41
91,0.003617,264.40,0.003628,264.41
92,0.003555,264.40,0.003628,264.41
93,0.003580,264.40,0.003627,264.41
94,0.003589,264.40,0.003627,264.41
95,0.003599,264.40,0.003626,264.41
96,0.005735,264.40,0.003648,264.41
97,0.003570,264.40,0.003648,264.41
98,0.003570,264.40,0.003647,264.41
99,0.003578,264.40,0.003646,264.40
100,0.003571,264.40,0.003645,264.40
101,0.003600,264.40,0.003645,264.40
102,0.003603,264.40,0.003644,264.40
103,0.003556,264.40,0.003644,264.40
104,0.003582,264.40,0.003643,264.40
105,0.003596,264.40,0.003643,264.40
106,0.003611,264.40,0.003642,264.40
107,0.003576,264.40,0.003642,264.40
108,0.003578,264.40,0.003641,264.40
109,0.003596,264.40,0.003641,264.40
110,0.003599,264.40,0.003640,264.40
111,0.003615,264.40,0.003640,264.40
112,0.003601,264.40,0.003640,264.40
113,0.003592,264.40,0.003639,264.40
114,0.004173,264.40,0.003644,264.40
115,0.003585,264.40,0.003643,264.40
116,0.003635,264.40,0.003643,264.40
117,0.003596,264.40,0.003643,264.40
118,0.003585,264.40,0.003642,264.40
119,0.003583,264.40,0.003642,264.40
120,0.003593,264.40,0.003642,264.40
121,0.003614,264.40,0.003641,264.40
122,0.003589,264.40,0.003641,264.40
123,0.003574,264.40,0.003640,264.40
124,0.003591,264.40,0.003640,264.40
125,0.003562,264.40,0.003639,264.40
126,0.003591,264.40,0.003639,264.40
127,0.003577,264.40,0.003638,264.40
128,0.003590,264.40,0.003638,264.40
129,0.003598,264.40,0.003638,264.40
130,0.003599,264.40,0.003637,264.40
131,0.003614,264.40,0.003637,264.40
132,0.003545,264.40,0.003637,264.40
133,0.003637,264.40,0.003637,264.40
134,0.003584,264.40,0.003636,264.40
135,0.003575,264.40,0.003636,264.40
136,0.003604,264.40,0.003636,264.40
137,0.003613,264.40,0.003635,264.40
138,0.003581,264.40,0.003635,264.40
139,0.003570,264.40,0.003634,264.40
140,0.003573,264.40,0.003634,264.40
141,0.003598,264.40,0.003634,264.40
142,0.003592,264.40,0.003633,264.40
143,0.003590,264.40,0.003633,264.40
144,0.003588,264.40,0.003633,264.40
145,0.003598,264.40,0.003633,264.40
146,0.003606,264.40,0.003632,264.40
147,0.003581,264.40,0.003632,264.40
148,0.003604,264.40,0.003632,264.40
149,0.003589,264.40,0.003632,264.40
150,0.003590,264.40,0.003631,264.40
151,0.003601,264.40,0.003631,264.40
152,0.003580,264.40,0.003631,264.40
153,0.003583,264.40,0.003631,264.40
154,0.003582,264.40,0.003630,264.40
155,0.003571,264.40,0.003630,264.40
156,0.003591,264.40,0.003630,264.40
157,0.003602,264.40,0.003629,264.40
158,0.003583,264.40,0.003629,264.40
159,0.003590,264.40,0.003629,264.40
160,0.003608,264.40,0.003629,264.40
161,0.003578,264.40,0.003628,264.40
162,0.003591,264.40,0.003628,264.40
163,0.003605,264.40,0.003628,264.40
164,0.003599,264.40,0.003628,264.40
165,0.003599,264.40,0.003628,264.40
166,0.003571,264.40,0.003627,264.40
167,0.003594,264.40,0.003627,264.40
168,0.003601,264.40,0.003627,264.40
169,0.003567,264.40,0.003627,264.40
170,0.003598,264.40,0.003626,264.40
171,0.003592,264.40,0.003626,264.40
172,0.003596,264.40,0.003626,264.40
173,0.003616,264.40,0.003626,264.40
174,0.003612,264.40,0.003626,264.40
175,0.003608,264.40,0.003626,264.40
176,0.003600,264.40,0.003626,264.40
177,0.003589,264.40,0.003625,264.40
178,0.003603,264.40,0.003625,264.40
179,0.003594,264.40,0.003625,264.40
180,0.004173,264.40,0.003628,264.40
181,0.003593,264.40,0.003628,264.40
182,0.003607,264.40,0.003628,264.40
183,0.003580,264.40,0.003628,264.40
184,0.003591,264.40,0.003627,264.40
185,0.003579,264.40,0.003627,264.40
186,0.003587,264.40,0.003627,264.40
187,0.003592,264.40,0.003627,264.40
188,0.003602,264.40,0.003627,264.40
189,0.003587,264.40,0.003626,264.40
190,0.003712,264.40,0.003627,264.40
191,0.003591,264.40,0.003627,264.40
192,0.003583,264.40,0.003626,264.40
193,0.003563,264.40,0.003626,264.40
194,0.003552,264.40,0.003626,264.40
195,0.003576,264.40,0.003626,264.40
196,0.003607,264.40,0.003625,264.40
197,0.003583,264.40,0.003625,264.40
198,0.004128,264.40,0.003628,264.40
199,0.003625,264.40,0.003628,264.40
200,0.003608,264.40,0.003628,264.40
201,0.003606,264.40,0.003628,264.40
202,0.003592,264.40,0.003627,264.40
203,0.003552,264.40,0.003627,264.40
204,0.003595,264.40,0.003627,264.40
205,0.003561,264.40,0.003626,264.40
206,0.003577,264.40,0.003626,264.40
207,0.003590,264.40,0.003626,264.40
208,0.003610,264.40,0.003626,264.40
209,0.003603,264.40,0.003626,264.40
210,0.003569,264.40,0.003626,264.40
211,0.003582,264.40,0.003625,264.40
212,0.003589,264.40,0.003625,264.40
213,0.003580,264.40,0.003625,264.40
214,0.003644,264.40,0.003625,264.40
215,0.003590,264.40,0.003625,264.40
216,0.003566,264.40,0.003625,264.40
217,0.003536,264.40,0.003624,264.40
218,0.003621,264.40,0.003624,264.40
219,0.003573,264.40,0.003624,264.40
220,0.003567,264.40,0.003624,264.40
221,0.003582,264.40,0.003624,264.40
222,0.003603,264.40,0.003623,264.40
223,0.003572,264.40,0.003623,264.40
224,0.003615,264.40,0.003623,264.40
225,0.003578,264.40,0.003623,264.40
226,0.003583,264.40,0.003623,264.40
227,0.003590,264.40,0.003623,264.40
228,0.003584,264.40,0.003623,264.40
229,0.003622,264.40,0.003623,264.40
230,0.003586,264.40,0.003622,264.40
231,0.003595,264.40,0.003622,264.40
232,0.003591,264.40,0.003622,264.40
233,0.003583,264.40,0.003622,264.40
234,0.003996,264.40,0.003624,264.40
235,0.003593,264.40,0.003623,264.40
236,0.006203,264.40,0.003634,264.40
237,0.003572,264.40,0.003634,264.40
238,0.003593,264.40,0.003634,264.40
239,0.003563,264.40,0.003634,264.40
240,0.003584,264.40,0.003633,264.40
241,0.003576,264.40,0.003633,264.40
242,0.003597,264.40,0.003633,264.40
243,0.003569,264.40,0.003633,264.40
244,0.003571,264.40,0.003633,264.40
245,0.003572,264.40,0.003632,264.40
246,0.003561,264.40,0.003632,264.40
247,0.003574,264.40,0.003632,264.40
248,0.003561,264.40,0.003631,264.40
249,0.003565,264.40,0.003631,264.40
250,0.003577,264.40,0.003631,264.40
251,0.003601,264.40,0.003631,264.40
252,0.003640,264.40,0.003631,264.40
253,0.003584,264.40,0.003631,264.40
254,0.006483,264.40,0.003642,264.40
255,0.003561,264.40,0.003642,264.40
256,0.003602,264.40,0.003641,264.40
257,0.003615,264.40,0.003641,264.40
258,0.003568,264.40,0.003641,264.40
259,0.003588,264.40,0.003641,264.40
260,0.003561,264.40,0.003641,264.40
261,0.003582,264.40,0.003640,264.40
262,0.003573,264.40,0.003640,264.40
263,0.003586,264.40,0.003640,264.40
264,0.003600,264.40,0.003640,264.40
265,0.003585,264.40,0.003640,264.40
266,0.003561,264.40,0.003639,264.40
267,0.003559,264.40,0.003639,264.40
268,0.003564,264.40,0.003639,264.40
