Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
98,0.003208,264.15,0.003568,264.14
99,0.003351,264.15,0.003566,264.14
100,0.003294,264.15,0.003563,264.14
101,0.003404,264.15,0.003562,264.14
102,0.003319,264.15,0.003559,264.14
103,0.003346,264.15,0.003557,264.14
104,0.003310,264.15,0.003555,264.14
105,0.003907,264.15,0.003558,264.14
106,0.003363,264.15,0.003556,264.14
107,0.003555,264.15,0.003556,264.14
108,0.004555,264.15,0.003566,264.14
109,0.003317,264.15,0.003563,264.14
110,0.003598,264.15,0.003564,264.14
111,0.003294,264.15,0.003561,264.14
112,0.003193,264.15,0.003558,264.14
113,0.003241,264.15,0.003555,264.14
114,0.003541,264.15,0.003555,264.14
115,0.003612,264.15,0.003556,264.14
116,0.003364,264.15,0.003554,264.14
117,0.003340,264.15,0.003552,264.14
118,0.003500,264.15,0.003552,264.14
119,0.003291,264.15,0.003549,264.14
120,0.003688,264.15,0.003551,264.14
121,0.003323,264.15,0.003549,264.14
122,0.003309,264.15,0.003547,264.14
123,0.003251,264.15,0.003544,264.14
124,0.003889,264.15,0.003547,264.14
125,0.004605,264.15,0.003556,264.14
126,0.003785,264.15,0.003557,264.14
127,0.003385,264.15,0.003556,264.14
128,0.003278,264.15,0.003554,264.14
129,0.003571,264.15,0.003554,264.14
130,0.003295,264.15,0.003552,264.14
131,0.003394,264.15,0.003551,264.14
132,0.003295,264.15,0.003549,264.14
133,0.003305,264.15,0.003547,264.14
134,0.003212,264.15,0.003545,264.14
135,0.003344,264.15,0.003543,264.14
136,0.003331,264.15,0.003541,264.14
137,0.003655,264.15,0.003542,264.14
138,0.003297,264.15,0.003541,264.14
139,0.003334,264.15,0.003539,264.14
140,0.003300,264.15,0.003537,264.14
141,0.003310,264.15,0.003536,264.14
142,0.003290,264.15,0.003534,264.14
143,0.003311,264.15,0.003532,264.14
144,0.003296,264.15,0.003531,264.14
145,0.003532,264.15,0.003531,264.14
146,0.003282,264.15,0.003529,264.14
147,0.003370,264.15,0.003528,264.14
148,0.003307,264.15,0.003527,264.14
149,0.004224,264.15,0.003531,264.14
150,0.003288,264.15,0.003530,264.14
151,0.005466,264.15,0.003542,264.14
152,0.004120,264.15,0.003546,264.14
153,0.003311,264.15,0.003545,264.14
154,0.003258,264.15,0.003543,264.14
155,0.003445,264.15,0.003542,264.14
156,0.003363,264.15,0.003541,264.14
157,0.003354,264.15,0.003540,264.14
158,0.003561,264.15,0.003540,264.14
159,0.007091,264.15,0.003562,264.14
160,0.003755,264.15,0.003564,264.14
161,0.003884,264.15,0.003565,264.14
162,0.003362,264.15,0.003564,264.14
163,0.003202,264.15,0.003562,264.14
164,0.003356,264.15,0.003561,264.14
165,0.003323,264.15,0.003559,264.14
166,0.003569,264.15,0.003559,264.14
167,0.005591,264.15,0.003572,264.14
168,0.003407,264.15,0.003571,264.14
169,0.003432,264.15,0.003570,264.14
170,0.003356,264.15,0.003568,264.14
171,0.005554,264.15,0.003580,264.14
172,0.003420,264.15,0.003579,264.14
173,0.003299,264.15,0.003578,264.14
174,0.003550,264.15,0.003577,264.14
175,0.003682,264.15,0.003578,264.14
176,0.005606,264.15,0.003590,264.14
177,0.003347,264.15,0.003588,264.14
178,0.003328,264.15,0.003587,264.14
179,0.003437,264.15,0.003586,264.14
180,0.003325,264.15,0.003584,264.14
181,0.003922,264.15,0.003586,264.14
182,0.003295,264.15,0.003585,264.14
183,0.003330,264.15,0.003583,264.14
184,0.003298,264.15,0.003582,264.14
185,0.003510,264.15,0.003581,264.14
186,0.003494,264.15,0.003581,264.14
187,0.003356,264.15,0.003580,264.14
188,0.003116,264.15,0.003577,264.14
189,0.003332,264.15,0.003576,264.14
190,0.003340,264.15,0.003575,264.14
191,0.003330,264.15,0.003573,264.14
192,0.003442,264.15,0.003573,264.14
193,0.003380,264.15,0.003572,264.14
194,0.003701,264.15,0.003572,264.14
195,0.003405,264.15,0.003571,264.14
196,0.005539,264.15,0.003582,264.14
197,0.003367,264.15,0.003580,264.14
198,0.003398,264.15,0.003580,264.14
199,0.003303,264.15,0.003578,264.14
200,0.003372,264.15,0.003577,264.14
201,0.003281,264.15,0.003576,264.14
202,0.003401,264.15,0.003575,264.14
203,0.005670,264.15,0.003585,264.14
204,0.003377,264.15,0.003584,264.14
205,0.003313,264.15,0.003583,264.14
206,0.003384,264.15,0.003582,264.14
207,0.003254,264.15,0.003580,264.14
208,0.003331,264.15,0.003579,264.14
209,0.003326,264.15,0.003578,264.14
210,0.003579,264.15,0.003578,264.14
211,0.003353,264.15,0.003577,264.14
212,0.004011,264.15,0.003579,264.14
213,0.003319,264.15,0.003578,264.14
214,0.003569,264.15,0.003578,264.14
215,0.003294,264.15,0.003576,264.14
216,0.003538,264.15,0.003576,264.14
217,0.003296,264.15,0.003575,264.14
218,0.003238,264.15,0.003573,264.14
219,0.003285,264.15,0.003572,264.14
220,0.005598,264.15,0.003581,264.14
221,0.004771,264.15,0.003586,264.14
222,0.003391,264.15,0.003586,264.14
223,0.003363,264.15,0.003585,264.14
224,0.005569,264.15,0.003593,264.14
225,0.003455,264.15,0.003593,264.14
226,0.003158,264.15,0.003591,264.15
227,0.003739,264.15,0.003592,264.15
228,0.003340,264.15,0.003590,264.15
229,0.003312,264.15,0.003589,264.15
230,0.003391,264.15,0.003588,264.15
231,0.003225,264.15,0.003587,264.15
232,0.003332,264.15,0.003586,264.15
233,0.003292,264.15,0.003584,264.15
234,0.003602,264.15,0.003585,264.15
235,0.003141,264.15,0.003583,264.15
236,0.003661,264.15,0.003583,264.15
237,0.003293,264.15,0.003582,264.15
238,0.003604,264.15,0.003582,264.15
239,0.003324,264.15,0.003581,264.15
240,0.003928,264.15,0.003582,264.15
241,0.003184,264.15,0.003581,264.15
242,0.003667,264.15,0.003581,264.15
243,0.003227,264.15,0.003579,264.15
244,0.003278,264.15,0.003578,264.15
245,0.003322,264.15,0.003577,264.15
246,0.003727,264.15,0.003578,264.15
247,0.003604,264.15,0.003578,264.15
248,0.003350,264.15,0.003577,264.15
249,0.003354,264.15,0.003576,264.15
250,0.003310,264.15,0.003575,264.15
251,0.003196,264.15,0.003573,264.15
252,0.003290,264.15,0.003572,264.15
253,0.003266,264.15,0.003571,264.15
254,0.003384,264.15,0.003570,264.15
255,0.003218,264.15,0.003569,264.15
256,0.003303,264.15,0.003568,264.15
257,0.004531,264.15,0.003572,264.15
258,0.003310,264.15,0.003571,264.15
259,0.003319,264.15,0.003570,264.15
260,0.003300,264.15,0.003569,264.15
261,0.003293,264.15,0.003568,264.15
262,0.003289,264.15,0.003567,264.15
263,0.003297,264.15,0.003566,264.15
264,0.003364,264.15,0.003565,264.15
265,0.003360,264.15,0.003564,264.15
266,0.003529,264.15,0.003564,264.15
267,0.003295,264.15,0.003563,264.15
268,0.003518,264.15,0.003563,264.15
269,0.003404,264.15,0.003562,264.15
270,0.003244,264.15,0.003561,264.15
271,0.003331,264.15,0.003560,264.15
272,0.003234,264.15,0.003559,264.15
273,0.003322,264.15,0.003558,264.15
274,0.005580,264.15,0.003565,264.15
275,0.003563,264.15,0.003565,264.15
276,0.003150,264.15,0.003564,264.15
277,0.003374,264.15,0.003563,264.15
278,0.003097,264.15,0.003562,264.15
279,0.003265,264.15,0.003560,264.15
280,0.003289,264.15,0.003560,264.15
281,0.004427,264.15,0.003563,264.15
282,0.003725,264.15,0.003563,264.15
283,0.003392,264.15,0.003563,264.15
284,0.003298,264.15,0.003562,264.15
285,0.003285,264.15,0.003561,264.15
286,0.003358,264.15,0.003560,264.15
287,0.003318,264.15,0.003559,264.15
288,0.003245,264.15,0.003558,264.15
289,0.003230,264.15,0.003557,264.15
290,0.003341,264.15,0.003556,264.15
291,0.003129,264.15,0.003555,264.15
292,0.003621,264.15,0.003555,264.15
293,0.003263,264.15,0.003554,264.15
294,0.003373,264.15,0.003553,264.15
295,0.003318,264.15,0.003553,264.15
296,0.003520,264.15,0.003552,264.15
297,0.003380,264.15,0.003552,264.15
298,0.003535,264.15,0.003552,264.15
299,0.003472,264.15,0.003551,264.15
300,0.003369,264.15,0.003551,264.15
301,0.003832,264.15,0.003552,264.15
302,0.003660,264.15,0.003552,264.15
303,0.003621,264.15,0.003552,264.15
304,0.005064,264.15,0.003557,264.15
305,0.003479,264.15,0.003557,264.15
306,0.005880,264.15,0.003565,264.15
307,0.003317,264.15,0.003564,264.15
308,0.003426,264.15,0.003563,264.15
309,0.004373,264.15,0.003566,264.15
310,0.003642,264.15,0.003566,264.15
311,0.003301,264.15,0.003565,264.15
312,0.003670,264.15,0.003566,264.15
313,0.003279,264.15,0.003565,264.15
314,0.003342,264.15,0.003564,264.15
315,0.003355,264.15,0.003564,264.15
316,0.003864,264.15,0.003564,264.15
317,0.003279,264.15,0.003564,264.15
318,0.003572,264.15,0.003564,264.15
319,0.003934,264.15,0.003565,264.15
320,0.003702,264.15,0.003565,264.15
321,0.003303,264.15,0.003564,264.15
322,0.003144,264.15,0.003563,264.15
323,0.004255,264.15,0.003565,264.15
324,0.003165,264.15,0.003564,264.15
325,0.003446,264.15,0.003564,264.15
326,0.005755,264.15,0.003570,264.15
327,0.003359,264.15,0.003570,264.15
328,0.003276,264.15,0.003569,264.15
329,0.003197,264.15,0.003568,264.15
330,0.003338,264.15,0.003567,264.15
331,0.003190,264.15,0.003566,264.15
332,0.003320,264.15,0.003565,264.15
333,0.003233,264.15,0.003564,264.15
334,0.003304,264.15,0.003563,264.15
335,0.003430,264.15,0.003563,264.15
336,0.003622,264.15,0.003563,264.15
337,0.003414,264.15,0.003563,264.15
338,0.003224,264.15,0.003562,264.15
339,0.003308,264.15,0.003561,264.15
340,0.003112,264.15,0.003560,264.15
341,0.003354,264.15,0.003559,264.15
342,0.003120,264.15,0.003558,264.15
343,0.003444,264.15,0.003557,264.15
344,0.003094,264.15,0.003556,264.15
345,0.003295,264.15,0.003555,264.15
346,0.003335,264.15,0.003555,264.15
347,0.003255,264.15,0.003554,264.15
348,0.003448,264.15,0.003553,264.15
349,0.004048,264.15,0.003555,264.15
350,0.003366,264.15,0.003554,264.15
351,0.003323,264.15,0.003554,264.15
352,0.003326,264.15,0.003553,264.15
353,0.003290,264.15,0.003552,264.15
354,0.003446,264.15,0.003552,264.15
355,0.003311,264.15,0.003551,264.15
356,0.003346,264.15,0.003551,264.15
357,0.003388,264.15,0.003550,264.15
358,0.003304,264.15,0.003550,264.15
359,0.005504,264.15,0.003555,264.15
360,0.003305,264.15,0.003554,264.15
361,0.003283,264.15,0.003554,264.15
362,0.005086,264.15,0.003558,264.15
363,0.003278,264.15,0.003557,264.15
364,0.003297,264.15,0.003556,264.15
365,0.003324,264.15,0.003556,264.15
366,0.003278,264.15,0.003555,264.15
367,0.003276,264.15,0.003554,264.15
368,0.003285,264.15,0.003553,264.15
369,0.003303,264.15,0.003553,264.15
370,0.004014,264.15,0.003554,264.15
371,0.003253,264.15,0.003553,264.15
372,0.004946,264.15,0.003557,264.15
373,0.003187,264.15,0.003556,264.15
374,0.003845,264.15,0.003557,264.15
375,0.003306,264.15,0.003556,264.15
376,0.004631,264.15,0.003559,264.15
377,0.004311,264.15,0.003561,264.15
378,0.003305,264.15,0.003560,264.15
379,0.003277,264.15,0.003559,264.15
380,0.004718,264.15,0.003563,264.15
381,0.003258,264.15,0.003562,264.15
382,0.003274,264.15,0.003561,264.15
383,0.003302,264.15,0.003560,264.15
384,0.003269,264.15,0.003560,264.15
385,0.003275,264.15,0.003559,264.15
386,0.003109,264.15,0.003558,264.15
387,0.006101,264.15,0.003564,264.15
388,0.005745,264.15,0.003570,264.15
389,0.003312,264.15,0.003569,264.15
390,0.003400,264.15,0.003569,264.15
391,0.003295,264.15,0.003568,264.15
392,0.003314,264.15,0.003567,264.15
393,0.003466,264.15,0.003567,264.15
394,0.006334,264.15,0.003574,264.15
395,0.003335,264.15,0.003574,264.15
396,0.003148,264.15,0.003572,264.15
397,0.003437,264.15,0.003572,264.15
398,0.003374,264.15,0.003572,264.15
399,0.003437,264.15,0.003571,264.15
400,0.003545,264.15,0.003571,264.15
401,0.003296,264.15,0.003571,264.15
402,0.003207,264.15,0.003570,264.15
403,0.003296,264.15,0.003569,264.15
404,0.003163,264.15,0.003568,264.15
405,0.003344,264.15,0.003567,264.15
406,0.003393,264.15,0.003567,264.15
407,0.003371,264.15,0.003566,264.15
408,0.003605,264.15,0.003567,264.15
409,0.003334,264.15,0.003566,264.15
410,0.005611,264.15,0.003571,264.15
411,0.003622,264.15,0.003571,264.15
412,0.003359,264.15,0.003571,264.15
413,0.003178,264.15,0.003570,264.15
414,0.003354,264.15,0.003569,264.15
415,0.003172,264.15,0.003568,264.15
416,0.003511,264.15,0.003568,264.15
417,0.003538,264.15,0.003568,264.15
418,0.003552,264.15,0.003568,264.15
419,0.003341,264.15,0.003567,264.15
420,0.003619,264.15,0.003568,264.15
421,0.003285,264.15,0.003567,264.15
422,0.003364,264.15,0.003566,264.15
423,0.003271,264.15,0.003566,264.15
424,0.003280,264.15,0.003565,264.15
425,0.003133,264.15,0.003564,264.15
426,0.003475,264.15,0.003564,264.15
427,0.005599,264.15,0.003569,264.15
428,0.003333,264.15,0.003568,264.15
429,0.003411,264.15,0.003568,264.15
430,0.003346,264.15,0.003567,264.15
431,0.003249,264.15,0.003566,264.15
432,0.003320,264.15,0.003566,264.15
433,0.003236,264.15,0.003565,264.15
434,0.003467,264.15,0.003565,264.15
435,0.003296,264.15,0.003564,264.15
436,0.003184,264.15,0.003563,264.15
437,0.003327,264.15,0.003563,264.15
438,0.003259,264.15,0.003562,264.15
439,0.003178,264.15,0.003561,264.15
440,0.006064,264.15,0.003567,264.15
441,0.003591,264.15,0.003567,264.15
442,0.003204,264.15,0.003566,264.15
443,0.003317,264.15,0.003566,264.15
444,0.003090,264.15,0.003564,264.15
445,0.003352,264.15,0.003564,264.15
446,0.006244,264.15,0.003570,264.15
447,0.003612,264.15,0.003570,264.15
448,0.003174,264.15,0.003569,264.15
449,0.004487,264.15,0.003571,264.15
450,0.003370,264.15,0.003571,264.15
451,0.003573,264.15,0.003571,264.15
452,0.003185,264.15,0.003570,264.15
453,0.003661,264.15,0.003570,264.15
454,0.003288,264.15,0.003570,264.15
455,0.003417,264.15,0.003569,264.15
456,0.003333,264.15,0.003569,264.15
457,0.003251,264.15,0.003568,264.15
458,0.003436,264.15,0.003568,264.15
459,0.003281,264.15,0.003567,264.15
460,0.003313,264.15,0.003567,264.15
461,0.003323,264.15,0.003566,264.15
462,0.003331,264.15,0.003566,264.15
463,0.005460,264.15,0.003570,264.15
464,0.003282,264.15,0.003569,264.15
465,0.003681,264.15,0.003569,264.15
466,0.003268,264.15,0.003569,264.15
467,0.003362,264.15,0.003568,264.15
468,0.003207,264.15,0.003567,264.15
469,0.003284,264.15,0.003567,264.15
470,0.005782,264.15,0.003571,264.15
471,0.003401,264.15,0.003571,264.15
472,0.003377,264.15,0.003571,264.15
473,0.003309,264.15,0.003570,264.15
474,0.003107,264.15,0.003569,264.15
475,0.003243,264.15,0.003568,264.15
476,0.003254,264.15,0.003568,264.15
477,0.003546,264.15,0.003568,264.15
478,0.003220,264.15,0.003567,264.15
479,0.003323,264.15,0.003567,264.15
480,0.003521,264.15,0.003566,264.15
481,0.003522,264.15,0.003566,264.15
482,0.003150,264.15,0.003565,264.15
483,0.003344,264.15,0.003565,264.15
484,0.003306,264.15,0.003564,264.15
485,0.003534,264.15,0.003564,264.15
486,0.003547,264.15,0.003564,264.15
487,0.003332,264.15,0.003564,264.15
488,0.003431,264.15,0.003564,264.15
489,0.003483,264.15,0.003563,264.15
490,0.003498,264.15,0.003563,264.15
491,0.003326,264.15,0.003563,264.15
492,0.003455,264.15,0.003563,264.15
493,0.003363,264.15,0.003562,264.15
494,0.003932,264.15,0.003563,264.15
495,0.003299,264.15,0.003562,264.15
496,0.003703,264.15,0.003563,264.15
497,0.004207,264.15,0.003564,264.15
498,0.003441,264.15,0.003564,264.15
499,0.003192,264.15,0.003563,264.15
500,0.003476,264.15,0.003563,264.15
