Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
129,0.000309,29843.8828,0.000272,27757.3059
130,0.000349,29876.7500,0.000272,27773.6093
131,0.000070,29909.3359,0.000271,27789.9126
132,0.000391,29941.9219,0.000272,27806.2157
133,0.000391,29974.5078,0.000273,27822.5186
134,0.000349,30007.0938,0.000273,27838.8214
135,0.000346,30039.6797,0.000274,27855.1241
136,0.000391,30072.2656,0.000275,27871.4266
137,0.000311,30104.8516,0.000275,27887.7290
138,0.000410,30137.7188,0.000276,27904.0332
139,0.000185,30170.3047,0.000275,27920.3373
140,0.000405,30202.8906,0.000276,27936.6413
141,0.000066,30235.4766,0.000275,27952.9451
142,0.000070,30268.0625,0.000273,27969.2487
143,0.000267,30300.6484,0.000273,27985.5522
144,0.000348,30333.2344,0.000274,28001.8556
145,0.000307,30365.8203,0.000274,28018.1588
146,0.000349,30398.6875,0.000274,28034.4638
147,0.000327,30431.2734,0.000275,28050.7686
148,0.000368,30463.8594,0.000275,28067.0733
149,0.000393,30496.4453,0.000276,28083.3778
150,0.000391,30528.9688,0.000277,28099.6817
151,0.000391,30561.5547,0.000278,28115.9855
152,0.000552,30594.1406,0.000280,28132.2892
153,0.000427,30626.7266,0.000280,28148.5927
154,0.000314,30659.5938,0.000281,28164.8979
155,0.000403,30692.1797,0.000281,28181.2029
156,0.000069,30724.7656,0.000280,28197.5078
157,0.000095,30757.3516,0.000279,28213.8125
158,0.000423,30789.9375,0.000280,28230.1171
159,0.000524,30822.5234,0.000281,28246.4216
160,0.000066,30855.1094,0.000280,28262.7259
161,0.000647,30887.6953,0.000282,28279.0300
162,0.000070,30920.5000,0.000281,28295.3354
163,0.000070,30953.0859,0.000280,28311.6406
164,0.000226,30985.6719,0.000279,28327.9457
165,0.000070,31018.2578,0.000278,28344.2506
166,0.000392,31050.8438,0.000279,28360.5554
167,0.000211,31083.4297,0.000278,28376.8600
168,0.000391,31116.0156,0.000279,28393.1645
169,0.000494,31148.6016,0.000280,28409.4689
170,0.000410,31181.4688,0.000281,28425.7748
171,0.000348,31214.0547,0.000282,28442.0805
172,0.000403,31246.6406,0.000282,28458.3861
173,0.000108,31279.2266,0.000281,28474.6915
174,0.000408,31311.8125,0.000282,28490.9968
175,0.000561,31344.3984,0.000284,28507.3020
176,0.000074,31376.9844,0.000282,28523.6070
177,0.000070,31409.5703,0.000281,28539.9119
178,0.000070,31442.4375,0.000280,28556.2182
179,0.000069,31475.0234,0.000279,28572.5244
180,0.000070,31507.5469,0.000278,28588.8300
181,0.000073,31540.0703,0.000276,28605.1352
182,0.000166,31572.6562,0.000276,28621.4403
183,0.000453,31605.2422,0.000277,28637.7452
184,0.000070,31637.8281,0.000276,28654.0500
185,0.000112,31670.4141,0.000275,28670.3547
186,0.000071,31703.2812,0.000274,28686.6607
187,0.000065,31735.8672,0.000273,28702.9667
188,0.000339,31768.4531,0.000273,28719.2724
189,0.000447,31800.9766,0.000274,28735.5778
190,0.000392,31833.5625,0.000275,28751.8829
191,0.000100,31866.1484,0.000274,28768.1880
192,0.000295,31898.7344,0.000274,28784.4929
193,0.000392,31931.3203,0.000274,28800.7977
194,0.000360,31964.1250,0.000275,28817.1035
195,0.000476,31996.6484,0.000276,28833.4089
196,0.000576,32029.1719,0.000277,28849.7138
197,0.000106,32061.7578,0.000276,28866.0186
198,0.000519,32094.3438,0.000278,28882.3233
199,0.000071,32126.9297,0.000277,28898.6278
200,0.000261,32159.4531,0.000277,28914.9320
201,0.000407,32192.0391,0.000277,28931.2360
202,0.000510,32224.8438,0.000278,28947.5410
203,0.000364,32257.4297,0.000279,28963.8458
204,0.000414,32290.0156,0.000279,28980.1506
205,0.000347,32322.6016,0.000280,28996.4552
206,0.000414,32355.1250,0.000280,29012.7594
207,0.000396,32387.7109,0.000281,29029.0636
208,0.000424,32420.2969,0.000282,29045.3676
209,0.000408,32452.8828,0.000282,29061.6715
210,0.000544,32485.6875,0.000284,29077.9763
211,0.000496,32518.2109,0.000285,29094.2807
212,0.000418,32550.7969,0.000285,29110.5851
213,0.000183,32583.3828,0.000285,29126.8893
214,0.000220,32615.9688,0.000284,29143.1934
215,0.000080,32648.5547,0.000283,29159.4974
216,0.000080,32681.1406,0.000282,29175.8013
217,0.000254,32713.6641,0.000282,29192.1048
218,0.000220,32746.5312,0.000282,29208.4095
219,0.000501,32779.1172,0.000283,29224.7141
220,0.000409,32811.7031,0.000284,29241.0186
221,0.000389,32844.2891,0.000284,29257.3230
222,0.000070,32876.8750,0.000283,29273.6273
223,0.000312,32909.3984,0.000283,29289.9312
224,0.000183,32941.9844,0.000283,29306.2350
225,0.000405,32974.5703,0.000283,29322.5387
226,0.000365,33007.4375,0.000284,29338.8436
227,0.000665,33040.0234,0.000285,29355.1483
228,0.000427,33072.5469,0.000286,29371.4527
229,0.000071,33105.1328,0.000285,29387.7570
230,0.000501,33137.7188,0.000286,29404.0612
231,0.000071,33170.3047,0.000285,29420.3653
232,0.000075,33202.8906,0.000284,29436.6692
233,0.000390,33235.4766,0.000285,29452.9731
234,0.000298,33268.3438,0.000285,29469.2781
235,0.000259,33300.8672,0.000285,29485.5828
236,0.000070,33333.4531,0.000284,29501.8873
237,0.000323,33366.0391,0.000284,29518.1918
238,0.000434,33398.6250,0.000284,29534.4961
239,0.000181,33431.1484,0.000284,29550.8001
240,0.000414,33463.6719,0.000285,29567.1037
241,0.000428,33496.2578,0.000285,29583.4073
242,0.000386,33529.1250,0.000286,29599.7119
243,0.000077,33561.7109,0.000285,29616.0164
244,0.000278,33594.2969,0.000285,29632.3208
245,0.000418,33626.8203,0.000285,29648.6249
246,0.000403,33659.4062,0.000286,29664.9289
247,0.000345,33691.9922,0.000286,29681.2328
248,0.000296,33724.5781,0.000286,29697.5366
249,0.000302,33757.1016,0.000286,29713.8401
250,0.000412,33789.9688,0.000287,29730.1446
251,0.000410,33822.5547,0.000287,29746.4490
252,0.000317,33855.0781,0.000287,29762.7531
253,0.000077,33887.6016,0.000286,29779.0568
254,0.000066,33920.1250,0.000286,29795.3603
255,0.000381,33952.7109,0.000286,29811.6636
256,0.000113,33985.2969,0.000285,29827.9669
257,0.000065,34017.8828,0.000284,29844.2700
258,0.000078,34050.7500,0.000284,29860.5742
259,0.000410,34083.3359,0.000284,29876.8783
260,0.000069,34115.9219,0.000283,29893.1823
261,0.000170,34148.5078,0.000283,29909.4863
262,0.000172,34181.0938,0.000282,29925.7901
263,0.000094,34213.6797,0.000282,29942.0939
264,0.000075,34246.2031,0.000281,29958.3973
265,0.000202,34278.7266,0.000281,29974.7004
266,0.000222,34311.5938,0.000280,29991.0046
267,0.000341,34344.1797,0.000281,30007.3086
268,0.000066,34376.7656,0.000280,30023.6125
269,0.000410,34409.3516,0.000280,30039.9164
270,0.000610,34441.8750,0.000281,30056.2199
271,0.000610,34474.4609,0.000283,30072.5234
272,0.000075,34507.0469,0.000282,30088.8268
273,0.000380,34539.5703,0.000282,30105.1299
274,0.000409,34572.3750,0.000283,30121.4337
275,0.000122,34604.9609,0.000282,30137.7374
276,0.000362,34637.5469,0.000282,30154.0411
277,0.000404,34670.1328,0.000283,30170.3447
278,0.000075,34702.7188,0.000282,30186.6482
279,0.000390,34735.2422,0.000283,30202.9514
280,0.000367,34767.8281,0.000283,30219.2545
281,0.000220,34800.4141,0.000283,30235.5576
282,0.000068,34833.2812,0.000282,30251.8616
283,0.000263,34865.8047,0.000282,30268.1652
284,0.000541,34898.3906,0.000283,30284.4689
285,0.000349,34930.9766,0.000283,30300.7724
286,0.000440,34963.5625,0.000283,30317.0759
287,0.000074,34996.1484,0.000283,30333.3792
288,0.000518,35028.7344,0.000284,30349.6826
289,0.000081,35061.3203,0.000283,30365.9858
290,0.000542,35094.1875,0.000284,30382.2900
291,0.000070,35126.7734,0.000283,30398.5940
292,0.000405,35159.3594,0.000283,30414.8980
293,0.000391,35191.8828,0.000284,30431.2017
294,0.000535,35224.4688,0.000285,30447.5053
295,0.000434,35257.0547,0.000285,30463.8089
296,0.000324,35289.6406,0.000285,30480.1124
297,0.000252,35322.2266,0.000285,30496.4158
298,0.000480,35355.0938,0.000286,30512.7201
299,0.000390,35387.6797,0.000286,30529.0243
300,0.000188,35420.2656,0.000286,30545.3284
