Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
41,0.000047,26178.4219,0.000061,25918.6845
42,0.000101,26191.6562,0.000062,25925.1838
43,0.000100,26204.6094,0.000063,25931.6820
44,0.000099,26217.5625,0.000064,25938.1793
45,0.000101,26230.5156,0.000065,25944.6757
46,0.000114,26243.4688,0.000066,25951.1712
47,0.000017,26256.4219,0.000065,25957.6659
48,0.000101,26269.3750,0.000066,25964.1598
49,0.000173,26282.3281,0.000068,25970.6531
50,0.000100,26295.5625,0.000068,25977.1512
51,0.000062,26308.5156,0.000068,25983.6486
52,0.000018,26321.4688,0.000067,25990.1451
53,0.000100,26334.4219,0.000068,25996.6409
54,0.000073,26347.3750,0.000068,26003.1360
55,0.000101,26360.3281,0.000069,26009.6304
56,0.000100,26373.2812,0.000069,26016.1242
57,0.000063,26386.2344,0.000069,26022.6173
58,0.000018,26399.4688,0.000068,26029.1148
59,0.000100,26412.4219,0.000069,26035.6115
60,0.000100,26425.3750,0.000069,26042.1076
61,0.000050,26438.3281,0.000069,26048.6030
62,0.000017,26451.2812,0.000068,26055.0978
63,0.000018,26464.2344,0.000067,26061.5920
64,0.000017,26477.1875,0.000067,26068.0857
65,0.000075,26490.1406,0.000067,26074.5788
66,0.000018,26503.3750,0.000066,26081.0758
67,0.000073,26516.3281,0.000066,26087.5721
68,0.000018,26529.2812,0.000065,26094.0678
69,0.000074,26542.2344,0.000065,26100.5630
70,0.000018,26555.1875,0.000065,26107.0576
71,0.000080,26568.1406,0.000065,26113.5517
72,0.000100,26581.0938,0.000065,26120.0454
73,0.000018,26594.0469,0.000065,26126.5385
74,0.000067,26607.2812,0.000065,26133.0351
75,0.000100,26620.2344,0.000065,26139.5310
76,0.000018,26633.1875,0.000065,26146.0265
77,0.000100,26646.1406,0.000065,26152.5215
78,0.000101,26659.0938,0.000066,26159.0160
79,0.000136,26672.0469,0.000067,26165.5101
80,0.000018,26685.0000,0.000066,26172.0037
81,0.000018,26697.9531,0.000065,26178.4969
82,0.000017,26711.1875,0.000065,26184.9931
83,0.000018,26724.1406,0.000064,26191.4889
84,0.000017,26737.0938,0.000064,26197.9842
85,0.000021,26750.0469,0.000063,26204.4790
86,0.000071,26763.0000,0.000063,26210.9735
87,0.000017,26775.9531,0.000063,26217.4675
88,0.000080,26788.9062,0.000063,26223.9611
89,0.000018,26801.8594,0.000062,26230.4544
90,0.000100,26815.0938,0.000063,26236.9503
91,0.000102,26828.0469,0.000063,26243.4459
92,0.000018,26841.0000,0.000063,26249.9411
93,0.000060,26853.9531,0.000063,26256.4358
94,0.000030,26866.9062,0.000062,26262.9302
95,0.000096,26879.8594,0.000063,26269.4242
96,0.000160,26892.8125,0.000064,26275.9178
97,0.000107,26905.7656,0.000064,26282.4111
98,0.000162,26919.0000,0.000065,26288.9069
99,0.000080,26931.9531,0.000065,26295.4023
100,0.000054,26944.9062,0.000065,26301.8973
101,0.000167,26957.8750,0.000066,26308.3922
102,0.000116,26970.8438,0.000067,26314.8868
103,0.000100,26983.8125,0.000067,26321.3812
104,0.000062,26996.7812,0.000067,26327.8755
105,0.000019,27009.7500,0.000066,26334.3695
106,0.000101,27023.0000,0.000067,26340.8660
107,0.000073,27035.9688,0.000067,26347.3623
108,0.000018,27048.9375,0.000066,26353.8584
109,0.000100,27061.9062,0.000067,26360.3542
110,0.000028,27074.8750,0.000066,26366.8499
111,0.000018,27087.8438,0.000066,26373.3453
112,0.000018,27100.8125,0.000066,26379.8405
113,0.000144,27113.7812,0.000066,26386.3356
114,0.000139,27127.0312,0.000067,26392.8329
115,0.000101,27140.0000,0.000067,26399.3300
116,0.000090,27152.9688,0.000067,26405.8269
117,0.000018,27165.9375,0.000067,26412.3236
118,0.000100,27178.9062,0.000067,26418.8200
119,0.000100,27191.8750,0.000067,26425.3163
120,0.000105,27204.8438,0.000068,26431.8124
121,0.000139,27217.8125,0.000068,26438.3082
122,0.000100,27231.0625,0.000069,26444.8062
123,0.000100,27244.0312,0.000069,26451.3040
124,0.000102,27257.0000,0.000069,26457.8015
125,0.000118,27269.9688,0.000070,26464.2989
126,0.000019,27282.9375,0.000069,26470.7960
127,0.000018,27295.9062,0.000069,26477.2929
128,0.000018,27308.8750,0.000068,26483.7897
129,0.000016,27321.8438,0.000068,26490.2862
130,0.000040,27335.0938,0.000068,26496.7847
131,0.000100,27348.0625,0.000068,26503.2830
132,0.000099,27361.0312,0.000068,26509.7811
133,0.000027,27374.0000,0.000068,26516.2790
134,0.000111,27386.9688,0.000068,26522.7767
135,0.000100,27399.9375,0.000068,26529.2742
136,0.000100,27412.9062,0.000069,26535.7715
137,0.000100,27425.8750,0.000069,26542.2686
138,0.000056,27439.1250,0.000069,26548.7675
139,0.000032,27452.0938,0.000069,26555.2663
140,0.000165,27465.0625,0.000069,26561.7648
141,0.000100,27478.0312,0.000069,26568.2632
142,0.000089,27491.0000,0.000070,26574.7613
143,0.000019,27503.9688,0.000069,26581.2593
144,0.000058,27516.9375,0.000069,26587.7571
145,0.000054,27529.9062,0.000069,26594.2546
146,0.000017,27543.1562,0.000069,26600.7540
147,0.000018,27556.1250,0.000068,26607.2531
148,0.000039,27569.0938,0.000068,26613.7520
149,0.000060,27582.0625,0.000068,26620.2507
150,0.000058,27595.0312,0.000068,26626.7493
151,0.000018,27608.0000,0.000068,26633.2476
152,0.000018,27620.9688,0.000067,26639.7458
153,0.000043,27633.9375,0.000067,26646.2438
154,0.000089,27647.1875,0.000067,26652.7434
155,0.000101,27660.1562,0.000068,26659.2428
156,0.000100,27673.1250,0.000068,26665.7421
157,0.000115,27686.0938,0.000068,26672.2411
158,0.000091,27699.0625,0.000068,26678.7400
159,0.000100,27712.0312,0.000068,26685.2387
160,0.000035,27725.0000,0.000068,26691.7372
161,0.000057,27737.9688,0.000068,26698.2355
162,0.000081,27751.2188,0.000068,26704.7354
163,0.000101,27764.1875,0.000068,26711.2351
164,0.000101,27777.1562,0.000069,26717.7347
165,0.000019,27790.1250,0.000068,26724.2340
166,0.000100,27803.0938,0.000069,26730.7332
167,0.000101,27816.0625,0.000069,26737.2321
168,0.000080,27829.0312,0.000069,26743.7309
169,0.000018,27842.0000,0.000068,26750.2296
170,0.000101,27855.2500,0.000069,26756.7297
171,0.000017,27868.2188,0.000068,26763.2296
172,0.000101,27881.1875,0.000069,26769.7294
173,0.000040,27894.1562,0.000068,26776.2290
174,0.000089,27907.1250,0.000069,26782.7284
175,0.000101,27920.0938,0.000069,26789.2276
176,0.000149,27933.0625,0.000069,26795.7267
177,0.000155,27946.0312,0.000070,26802.2255
178,0.000025,27959.2812,0.000069,26808.7259
179,0.000018,27972.2500,0.000069,26815.2260
180,0.000145,27985.2188,0.000070,26821.7260
181,0.000102,27998.1875,0.000070,26828.2257
182,0.000026,28011.1562,0.000069,26834.7254
183,0.000101,28024.1250,0.000070,26841.2248
184,0.000100,28037.0938,0.000070,26847.7241
185,0.000100,28050.0625,0.000070,26854.2232
186,0.000053,28063.3125,0.000070,26860.7237
187,0.000102,28076.2812,0.000070,26867.2240
188,0.000068,28089.2500,0.000070,26873.7242
189,0.000025,28102.2188,0.000070,26880.2241
190,0.000018,28115.1875,0.000070,26886.7239
191,0.000100,28128.1562,0.000070,26893.2236
192,0.000021,28141.1250,0.000069,26899.7231
193,0.000017,28154.0938,0.000069,26906.2224
194,0.000018,28167.3438,0.000069,26912.7230
195,0.000018,28180.3125,0.000069,26919.2235
196,0.000115,28193.2812,0.000069,26925.7238
197,0.000072,28206.2500,0.000069,26932.2239
198,0.000018,28219.2188,0.000069,26938.7239
199,0.000094,28232.1875,0.000069,26945.2237
200,0.000019,28245.1562,0.000069,26951.7234
201,0.000040,28258.1250,0.000068,26958.2229
202,0.000081,28271.3750,0.000068,26964.7236
203,0.000016,28284.3438,0.000068,26971.2242
204,0.000018,28297.3125,0.000068,26977.7246
205,0.000018,28310.2812,0.000068,26984.2249
206,0.000042,28323.2500,0.000068,26990.7250
207,0.000100,28336.2188,0.000068,26997.2250
208,0.000036,28349.1875,0.000068,27003.7248
209,0.000063,28362.1562,0.000068,27010.2245
210,0.000101,28375.4062,0.000068,27016.7254
211,0.000080,28388.3750,0.000068,27023.2261
212,0.000100,28401.3438,0.000068,27029.7266
213,0.000017,28414.3125,0.000068,27036.2270
214,0.000100,28427.2812,0.000068,27042.7273
215,0.000115,28440.2500,0.000068,27049.2274
216,0.000017,28453.2188,0.000068,27055.7274
217,0.000067,28466.1875,0.000068,27062.2272
218,0.000089,28479.4375,0.000068,27068.7281
219,0.000100,28492.4062,0.000068,27075.2290
220,0.000114,28505.3750,0.000068,27081.7296
221,0.000112,28518.3438,0.000068,27088.2301
222,0.000019,28531.3125,0.000068,27094.7305
223,0.000080,28544.2812,0.000068,27101.2307
224,0.000140,28557.2500,0.000069,27107.7308
225,0.000115,28570.2188,0.000069,27114.2308
226,0.000018,28583.4688,0.000069,27120.7318
227,0.000017,28596.4375,0.000068,27127.2327
228,0.000067,28609.4062,0.000068,27133.7335
229,0.000071,28622.3750,0.000068,27140.2341
230,0.000138,28635.3438,0.000069,27146.7346
231,0.000099,28648.3125,0.000069,27153.2349
232,0.000018,28661.2812,0.000069,27159.7351
233,0.000100,28674.2500,0.000069,27166.2352
234,0.000141,28687.5000,0.000069,27172.7363
235,0.000064,28700.4688,0.000069,27179.2373
236,0.000145,28713.4375,0.000069,27185.7381
237,0.000019,28726.4062,0.000069,27192.2389
238,0.000018,28739.3750,0.000069,27198.7394
239,0.000114,28752.3438,0.000069,27205.2399
240,0.000016,28765.3125,0.000069,27211.7402
241,0.000118,28778.2812,0.000069,27218.2403
242,0.000019,28791.5312,0.000069,27224.7415
243,0.000105,28804.5000,0.000069,27231.2426
244,0.000017,28817.4688,0.000069,27237.7435
245,0.000018,28830.4375,0.000069,27244.2443
246,0.000100,28843.4062,0.000069,27250.7450
247,0.000103,28856.3750,0.000069,27257.2455
248,0.000017,28869.3438,0.000069,27263.7459
249,0.000067,28882.3125,0.000069,27270.2462
250,0.000017,28895.5625,0.000068,27276.7474
251,0.000080,28908.5312,0.000068,27283.2486
252,0.000080,28921.5000,0.000069,27289.7496
253,0.000063,28934.4688,0.000069,27296.2504
254,0.000082,28947.4375,0.000069,27302.7512
255,0.000101,28960.4062,0.000069,27309.2518
256,0.000101,28973.3750,0.000069,27315.7523
257,0.000088,28986.3438,0.000069,27322.2526
258,0.000030,28999.5938,0.000069,27328.7539
259,0.000100,29012.5625,0.000069,27335.2551
260,0.000172,29025.5312,0.000069,27341.7562
261,0.000062,29038.5000,0.000069,27348.2571
262,0.000100,29051.4688,0.000069,27354.7579
263,0.000101,29064.4375,0.000069,27361.2586
264,0.000073,29077.4062,0.000069,27367.7592
265,0.000081,29090.3750,0.000070,27374.2596
266,0.000048,29103.6250,0.000069,27380.7610
267,0.000105,29116.5938,0.000070,27387.2622
268,0.000081,29129.5625,0.000070,27393.7634
269,0.000099,29142.5312,0.000070,27400.2643
270,0.000102,29155.5000,0.000070,27406.7652
271,0.000017,29168.4688,0.000070,27413.2660
272,0.000101,29181.4375,0.000070,27419.7666
273,0.000102,29194.4062,0.000070,27426.2671
274,0.000101,29207.6562,0.000070,27432.7685
275,0.000101,29220.6250,0.000070,27439.2698
276,0.000137,29233.5938,0.000070,27445.7710
277,0.000018,29246.5625,0.000070,27452.2721
278,0.000067,29259.5312,0.000070,27458.7730
279,0.000018,29272.5000,0.000070,27465.2738
280,0.000089,29285.4688,0.000070,27471.7745
281,0.000068,29298.4375,0.000070,27478.2751
282,0.000050,29311.6875,0.000070,27484.7765
283,0.000037,29324.6562,0.000070,27491.2779
284,0.000097,29337.6250,0.000070,27497.7791
285,0.000018,29350.5938,0.000070,27504.2802
286,0.000100,29363.5625,0.000070,27510.7812
287,0.000101,29376.5312,0.000070,27517.2821
288,0.000066,29389.5000,0.000070,27523.7828
289,0.000201,29402.4688,0.000070,27530.2835
290,0.000100,29415.7188,0.000071,27536.7850
291,0.000168,29428.6875,0.000071,27543.2864
292,0.000103,29441.6562,0.000071,27549.7876
293,0.000017,29454.6250,0.000071,27556.2888
294,0.000018,29467.5938,0.000071,27562.7898
295,0.000018,29480.5625,0.000070,27569.2907
296,0.000018,29493.5312,0.000070,27575.7915
297,0.000018,29506.5000,0.000070,27582.2922
298,0.000062,29519.7500,0.000070,27588.7938
299,0.000102,29532.7188,0.000070,27595.2952
300,0.000142,29545.6875,0.000070,27601.7965
